,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
1478,MAZDA 3,2.0,(4 cyl),Auto-S4,2WD,Gasoline,CA,small car,9.5,23,31,26,8,yes
1479,MAZDA 3,2.0,(4 cyl),Man-5,2WD,Gasoline,CA,small car,9.5,24,32,27,8,yes
1480,MAZDA 3,2.3,(4 cyl),Auto-S5,2WD,Gasoline,CA,small car,9.5,22,29,24,7,yes
1481,MAZDA 3,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,small car,9.5,22,29,25,7,yes
1482,MAZDA 3,2.3,(4 cyl),Man-6,2WD,Gasoline,CA,midsize car,7,18,26,20,6,yes
1483,MAZDA 3,2.0,(4 cyl),Auto-S4,2WD,Gasoline,FA,small car,6,23,31,26,8,yes
1484,MAZDA 3,2.0,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,24,32,27,8,yes
1485,MAZDA 3,2.3,(4 cyl),Man-6,2WD,Gasoline,FA,midsize car,6,18,26,20,6,no
1486,MAZDA 3,2.3,(4 cyl),Auto-S5,2WD,Gasoline,FA,small car,6,22,29,24,7,yes
1487,MAZDA 3,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,22,29,25,7,yes
1488,MAZDA 5,2.3,(4 cyl),Auto-S5,2WD,Gasoline,FA,minivan,6,21,27,23,7,yes
1489,MAZDA 5,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,minivan,6,22,28,24,7,yes
1490,MAZDA 5,2.3,(4 cyl),Auto-S5,2WD,Gasoline,CA,minivan,6,21,27,23,7,yes
1491,MAZDA 5,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,minivan,6,22,28,24,7,yes
1492,MAZDA 6,2.3,(4 cyl),Auto-S5,2WD,Gasoline,CA,midsize car,9.5,21,28,24,7,yes
1493,MAZDA 6,3.0,(6 cyl),Man-5,2WD,Gasoline,CA,midsize car,7,17,25,20,6,yes
1494,MAZDA 6,3.0,(6 cyl),Auto-S6,2WD,Gasoline,CA,midsize car,7,18,25,20,6,yes
1495,MAZDA 6,2.3,(4 cyl),Auto-S5,2WD,Gasoline,FA,midsize car,6,21,28,24,7,yes
1496,MAZDA 6,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,midsize car,6,21,29,24,7,yes
1497,MAZDA 6,2.3,(4 cyl),Auto-S5,2WD,Gasoline,CA,midsize car,6,21,28,24,7,yes
1498,MAZDA 6,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,midsize car,6,21,29,24,7,yes
1499,MAZDA 6,3.0,(6 cyl),Man-5,2WD,Gasoline,FA,midsize car,6,17,25,20,6,no
1500,MAZDA 6,3.0,(6 cyl),Auto-S6,2WD,Gasoline,FA,midsize car,6,18,25,20,6,no
1501,MAZDA B2300,2.3,(4 cyl),Auto-L5,2WD,Gasoline,CA,pickup,7,19,24,21,6,yes
1502,MAZDA B2300,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,pickup,7,21,26,23,7,yes
1503,MAZDA B2300,2.3,(4 cyl),Auto-L5,2WD,Gasoline,FA,pickup,6,19,24,21,6,no
1504,MAZDA B2300,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,pickup,6,21,26,23,7,yes
1505,MAZDA B3000,3.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,pickup,7,15,20,17,4,no
1506,MAZDA B3000,3.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,pickup,6,15,20,17,4,no
1507,MAZDA B3000,3.0,(6 cyl),Man-5,2WD,Gasoline,FA,pickup,6,16,21,18,5,no
1508,MAZDA B3000,3.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,pickup,6,15,20,17,4,no
1509,MAZDA B3000,3.0,(6 cyl),Man-5,2WD,Gasoline,FA,pickup,6,16,21,18,5,no
1510,MAZDA B4000,4.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,pickup,6,15,20,17,4,no
1511,MAZDA B4000,4.0,(6 cyl),Auto-L5,4WD,Gasoline,FA,pickup,6,14,17,15,3,no
1512,MAZDA B4000,4.0,(6 cyl),Man-5,4WD,Gasoline,FA,pickup,6,15,19,16,4,no
1513,MAZDA B4000,4.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,pickup,6,15,20,17,4,no
1514,MAZDA B4000,4.0,(6 cyl),Auto-L5,4WD,Gasoline,CA,pickup,6,14,17,15,3,no
1515,MAZDA B4000,4.0,(6 cyl),Man-5,4WD,Gasoline,CA,pickup,6,15,19,16,4,no
1516,MAZDA CX-7,2.3,(4 cyl),Auto-S6,2WD,Gasoline,FA,SUV,6,17,23,19,5,no
1517,MAZDA CX-7,2.3,(4 cyl),Auto-S6,4WD,Gasoline,FA,SUV,6,16,22,18,5,no
1518,MAZDA CX-7,2.3,(4 cyl),Auto-S6,2WD,Gasoline,CA,SUV,6,17,23,19,5,no
1519,MAZDA CX-7,2.3,(4 cyl),Auto-S6,4WD,Gasoline,CA,SUV,6,16,22,18,5,no
1520,MAZDA CX-9,3.7,(6 cyl),Auto-S6,2WD,Gasoline,CA,SUV,7,16,22,18,5,no
1521,MAZDA CX-9,3.7,(6 cyl),Auto-S6,4WD,Gasoline,CA,SUV,7,15,21,17,4,no
1522,MAZDA CX-9,3.7,(6 cyl),Auto-S6,2WD,Gasoline,FA,SUV,6,16,22,18,5,no
1523,MAZDA CX-9,3.7,(6 cyl),Auto-S6,4WD,Gasoline,FA,SUV,6,15,21,17,4,no
1524,MAZDA MX-5,2.0,(4 cyl),Auto-S6,2WD,Gasoline,CA,small car,7,20,27,23,7,yes
1525,MAZDA MX-5,2.0,(4 cyl),Man-6,2WD,Gasoline,CA,small car,7,21,28,24,7,yes
1526,MAZDA MX-5,2.0,(4 cyl),Man-5,2WD,Gasoline,CA,small car,7,22,27,24,7,yes
1527,MAZDA MX-5,2.0,(4 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,20,27,23,7,yes
1528,MAZDA MX-5,2.0,(4 cyl),Man-6,2WD,Gasoline,FA,small car,6,21,28,24,7,yes
1529,MAZDA MX-5,2.0,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,22,27,24,7,yes
1530,MAZDA RX-8,1.3,(2 cyl),Man-6,2WD,Gasoline,FA,small car,6,16,22,18,5,no
1531,MAZDA RX-8,1.3,(2 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,16,23,19,5,no
1532,MAZDA RX-8,1.3,(2 cyl),Man-6,2WD,Gasoline,CA,small car,6,16,22,18,5,no
1533,MAZDA RX-8,1.3,(2 cyl),Auto-S6,2WD,Gasoline,CA,small car,6,16,23,19,5,no
1534,MAZDA Tribute,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,SUV,7,22,28,24,7,yes
1535,MAZDA Tribute,2.3,(4 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,20,26,22,6,no
1536,MAZDA Tribute,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,SUV,6,22,28,24,7,yes
1537,MAZDA Tribute,2.3,(4 cyl),Auto-L4,4WD,Gasoline,FA,SUV,6,19,24,21,6,no
1538,MAZDA Tribute,2.3,(4 cyl),Auto-L4,2WD,Gasoline,CA,SUV,6,20,26,22,6,no
1539,MAZDA Tribute,2.3,(4 cyl),Auto-L4,4WD,Gasoline,CA,SUV,6,19,24,21,6,no
1540,MAZDA Tribute,3.0,(6 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,18,24,20,6,no
1541,MAZDA Tribute,3.0,(6 cyl),Auto-L4,4WD,Gasoline,FA,SUV,6,17,22,19,5,no
1542,MAZDA Tribute,3.0,(6 cyl),Auto-L4,2WD,Gasoline,CA,SUV,6,18,24,20,6,no
1543,MAZDA Tribute,3.0,(6 cyl),Auto-L4,4WD,Gasoline,CA,SUV,6,17,22,19,5,no
1544,MAZDA Tribute Hybrid,2.3,(4 cyl),Auto-AV,2WD,Gasoline,CA,SUV,9.5,34,30,32,9,yes
1545,MAZDA Tribute Hybrid,2.3,(4 cyl),Auto-AV,4WD,Gasoline,CA,SUV,9.5,29,27,28,8,yes
1546,MAZDA Tribute Hybrid,2.3,(4 cyl),Auto-AV,2WD,Gasoline,FA,SUV,8,34,30,32,9,yes
1547,MAZDA Tribute Hybrid,2.3,(4 cyl),Auto-AV,4WD,Gasoline,FA,SUV,8,29,27,28,8,yes
1548,MERCEDES-BENZ C300,3.0,(6 cyl),Man-6,2WD,Gasoline,FC,small car,7,18,26,21,6,yes
1549,MERCEDES-BENZ C300,3.0,(6 cyl),Auto-L7,2WD,ethanol/gas,FA,small car,6/6,13/18,19/25,15/21,7/6,no
1550,MERCEDES-BENZ C300,3.0,(6 cyl),Auto-L7,2WD,ethanol/gas,CA,small car,6/4,13/18,19/25,15/21,7/6,no
1551,MERCEDES-BENZ C350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,FC,small car,7,17,25,20,6,yes
1552,MERCEDES-BENZ CL550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,CA,small car,7,14,21,17,4,no
1553,MERCEDES-BENZ CL550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,FA,small car,6,14,21,17,4,no
1554,MERCEDES-BENZ CL600,5.5,(12 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,11,17,13,1,no
1555,MERCEDES-BENZ CL600,5.5,(12 cyl),Auto-L5,2WD,Gasoline,CA,small car,6,11,17,13,1,no
1556,MERCEDES-BENZ CL63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,FA,small car,6,11,18,14,2,no
1557,MERCEDES-BENZ CL63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,CA,small car,6,11,18,14,2,no
1558,MERCEDES-BENZ CL65 AMG,5.5,(12 cyl),Auto-S5,2WD,Gasoline,FA,small car,6,11,17,13,1,no
1559,MERCEDES-BENZ CL65 AMG,5.5,(12 cyl),Auto-S5,2WD,Gasoline,CA,small car,6,11,17,13,1,no
1560,MERCEDES-BENZ CLK350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,FC,small car,7,17,25,20,6,yes
1561,MERCEDES-BENZ CLK350 Cabriolet,3.5,(6 cyl),Auto-L7,2WD,Gasoline,FC,small car,7,17,25,20,6,yes
1562,MERCEDES-BENZ CLK550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,FC,small car,7,15,22,17,4,no
1563,MERCEDES-BENZ CLK550 Cabriolet,5.5,(8 cyl),Auto-L7,2WD,Gasoline,FC,small car,7,15,21,17,4,no
1564,MERCEDES-BENZ CLK63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,FA,small car,6,12,19,14,2,no
1565,MERCEDES-BENZ CLK63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,CA,small car,6,12,19,14,2,no
1566,MERCEDES-BENZ CLK63 AMG Cabriolet,6.2,(8 cyl),Auto-S7,2WD,Gasoline,FA,small car,6,12,18,14,2,no
1567,MERCEDES-BENZ CLK63 AMG Cabriolet,6.2,(8 cyl),Auto-S7,2WD,Gasoline,CA,small car,6,12,18,14,2,no
1568,MERCEDES-BENZ CLS550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,FC,small car,7,14,21,16,4,no
1569,MERCEDES-BENZ CLS63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,FA,small car,6,12,18,14,2,no
1570,MERCEDES-BENZ CLS63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,CA,small car,6,12,18,14,2,no
1571,MERCEDES-BENZ E320 Bluetec,3.0,(6 cyl),Auto-L7,2WD,diesel,FA,midsize car,3,23,32,26,7,no
1572,MERCEDES-BENZ E350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,CA,midsize car,9.5,17,24,19,5,no
1573,MERCEDES-BENZ E350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,FC,midsize car,7,17,24,19,5,no
1574,MERCEDES-BENZ E350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,FA,midsize car,7,17,24,19,5,no
1575,MERCEDES-BENZ E550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,FC,midsize car,7,15,22,17,4,no
1576,MERCEDES-BENZ E550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,CA,midsize car,7,13,19,16,4,no
1577,MERCEDES-BENZ E550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,FA,midsize car,6,13,19,16,4,no
1578,MERCEDES-BENZ E63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,FA,midsize car,6,12,19,15,3,no
1579,MERCEDES-BENZ E63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,CA,midsize car,6,12,19,15,3,no
1580,MERCEDES-BENZ E63 AMG Wagon,6.2,(8 cyl),Auto-S7,2WD,Gasoline,FA,station wagon,6,12,18,14,2,no
1581,MERCEDES-BENZ E63 AMG Wagon,6.2,(8 cyl),Auto-S7,2WD,Gasoline,CA,station wagon,6,12,18,14,2,no
1582,MERCEDES-BENZ G500,5.0,(8 cyl),Auto-L7,4WD,Gasoline,FA,SUV,6,12,15,13,1,no
1583,MERCEDES-BENZ G500,5.0,(8 cyl),Auto-L7,4WD,Gasoline,CA,SUV,6,12,15,13,1,no
1584,MERCEDES-BENZ G55 AMG,5.4,(8 cyl),Auto-L5,4WD,Gasoline,FA,SUV,6,11,13,12,0,no
1585,MERCEDES-BENZ G55 AMG,5.4,(8 cyl),Auto-L5,4WD,Gasoline,CA,SUV,6,11,13,12,0,no
1586,MERCEDES-BENZ GL320 CDI 4Matic,3.0,(6 cyl),Auto-L7,4WD,diesel,FA,SUV,1,18,24,20,4,no
1587,MERCEDES-BENZ GL450 4Matic,4.6,(8 cyl),Auto-L7,4WD,Gasoline,CA,SUV,7,13,18,15,3,no
1588,MERCEDES-BENZ GL450 4Matic,4.6,(8 cyl),Auto-L7,4WD,Gasoline,FA,SUV,6,13,18,15,3,no
1589,MERCEDES-BENZ GL550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,CA,SUV,7,13,17,14,2,no
1590,MERCEDES-BENZ GL550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,FA,SUV,6,13,17,14,2,no
1591,MERCEDES-BENZ ML320 CDI 4Matic,3.0,(6 cyl),Auto-L7,4WD,diesel,FA,SUV,1,18,24,21,5,no
1592,MERCEDES-BENZ ML350 4Matic,3.5,(6 cyl),Auto-L7,4WD,Gasoline,CA,SUV,7,15,20,17,4,no
1593,MERCEDES-BENZ ML350 4Matic,3.5,(6 cyl),Auto-L7,4WD,Gasoline,FA,SUV,6,15,20,17,4,no
1594,MERCEDES-BENZ ML550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,CA,SUV,7,13,18,15,3,no
1595,MERCEDES-BENZ ML550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,FA,SUV,6,13,18,15,3,no
1596,MERCEDES-BENZ Maybach 57,5.5,(12 cyl),Auto-L5,2WD,Gasoline,FA,large car,6,10,16,12,0,no
1597,MERCEDES-BENZ Maybach 57,5.5,(12 cyl),Auto-L5,2WD,Gasoline,CA,large car,6,10,16,12,0,no
1598,MERCEDES-BENZ Maybach 57S,6.0,(12 cyl),Auto-L5,2WD,Gasoline,FA,large car,6,10,16,12,0,no
1599,MERCEDES-BENZ Maybach 57S,6.0,(12 cyl),Auto-L5,2WD,Gasoline,CA,large car,6,10,16,12,0,no
1600,MERCEDES-BENZ Maybach 62,5.5,(12 cyl),Auto-L5,2WD,Gasoline,FA,large car,6,10,16,12,0,no
1601,MERCEDES-BENZ Maybach 62,5.5,(12 cyl),Auto-L5,2WD,Gasoline,CA,large car,6,10,16,12,0,no
1602,MERCEDES-BENZ Maybach 62S,6.0,(12 cyl),Auto-L5,2WD,Gasoline,FA,large car,6,10,16,12,0,no
1603,MERCEDES-BENZ Maybach 62S,6.0,(12 cyl),Auto-L5,2WD,Gasoline,CA,large car,6,10,16,12,0,no
1604,MERCEDES-BENZ R320 CDI 4Matic,3.0,(6 cyl),Auto-L7,4WD,diesel,FA,SUV,1,18,24,21,5,no
1605,MERCEDES-BENZ R350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,CA,SUV,7,15,20,17,4,no
1606,MERCEDES-BENZ R350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,FA,SUV,6,15,20,17,4,no
1607,MERCEDES-BENZ R350 4Matic,3.5,(6 cyl),Auto-L7,4WD,Gasoline,CA,SUV,7,15,19,16,4,no
1608,MERCEDES-BENZ R350 4Matic,3.5,(6 cyl),Auto-L7,4WD,Gasoline,FA,SUV,6,15,19,16,4,no
1609,MERCEDES-BENZ S550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,CA,large car,7,14,21,16,4,no
1610,MERCEDES-BENZ S550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,FA,large car,6,14,21,16,4,no
1611,MERCEDES-BENZ S550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,CA,large car,7,14,20,16,4,no
1612,MERCEDES-BENZ S550 4Matic,5.5,(8 cyl),Auto-L7,4WD,Gasoline,FA,large car,6,14,20,16,4,no
1613,MERCEDES-BENZ S600,5.5,(12 cyl),Auto-L5,2WD,Gasoline,FA,large car,6,11,17,13,1,no
1614,MERCEDES-BENZ S600,5.5,(12 cyl),Auto-L5,2WD,Gasoline,CA,large car,6,11,17,13,1,no
1615,MERCEDES-BENZ S63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,FA,large car,6,11,17,13,1,no
1616,MERCEDES-BENZ S63 AMG,6.2,(8 cyl),Auto-S7,2WD,Gasoline,CA,large car,6,11,17,13,1,no
1617,MERCEDES-BENZ S65 AMG,6.0,(12 cyl),Auto-S5,2WD,Gasoline,FA,large car,6,11,17,13,1,no
1618,MERCEDES-BENZ S65 AMG,6.0,(12 cyl),Auto-S5,2WD,Gasoline,CA,large car,6,11,17,13,1,no
1619,MERCEDES-BENZ SL55 AMG,5.4,(8 cyl),Auto-S5,2WD,Gasoline,FA,small car,6,12,17,14,2,no
1620,MERCEDES-BENZ SL55 AMG,5.4,(8 cyl),Auto-S5,2WD,Gasoline,CA,small car,6,12,17,14,2,no
1621,MERCEDES-BENZ SL550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,CA,small car,7,14,21,16,4,no
1622,MERCEDES-BENZ SL550,5.5,(8 cyl),Auto-L7,2WD,Gasoline,FA,small car,6,14,21,16,4,no
1623,MERCEDES-BENZ SL600,5.5,(12 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,11,18,14,2,no
1624,MERCEDES-BENZ SL600,5.5,(12 cyl),Auto-L5,2WD,Gasoline,CA,small car,6,11,18,14,2,no
1625,MERCEDES-BENZ SL65 AMG,6.0,(12 cyl),Auto-S5,2WD,Gasoline,FA,small car,6,11,18,14,2,no
1626,MERCEDES-BENZ SL65 AMG,6.0,(12 cyl),Auto-S5,2WD,Gasoline,CA,small car,6,11,18,14,2,no
1627,MERCEDES-BENZ SLK280,3.0,(6 cyl),Man-6,2WD,Gasoline,FC,small car,7,17,25,20,6,yes
1628,MERCEDES-BENZ SLK280,3.0,(6 cyl),Auto-L7,2WD,Gasoline,FC,small car,7,18,24,20,6,yes
1629,MERCEDES-BENZ SLK350,3.5,(6 cyl),Man-6,2WD,Gasoline,FC,small car,7,16,23,19,5,no
1630,MERCEDES-BENZ SLK350,3.5,(6 cyl),Auto-L7,2WD,Gasoline,FC,small car,7,17,23,19,5,no
1631,MERCEDES-BENZ SLK55 AMG,5.4,(8 cyl),Auto-S7,2WD,Gasoline,FA,small car,6,14,20,16,4,no
1632,MERCEDES-BENZ SLK55 AMG,5.4,(8 cyl),Auto-S7,2WD,Gasoline,CA,small car,6,14,20,16,4,no
1633,MERCEDES-BENZ SLR,5.4,(8 cyl),Auto-S5,2WD,Gasoline,FA,small car,6,12,16,13,1,no
1634,MERCEDES-BENZ SLR,5.4,(8 cyl),Auto-S5,2WD,Gasoline,CA,small car,6,12,16,13,1,no
1635,MERCURY Grand Marquis FFV,4.6,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,large car,6/6,11/15,16/23,13/18,6/5,no
1636,MERCURY Mariner,2.3,(4 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,20,26,22,6,no
1637,MERCURY Mariner,2.3,(4 cyl),Auto-L4,4WD,Gasoline,FA,SUV,6,19,24,21,6,no
1638,MERCURY Mariner,2.3,(4 cyl),Auto-L4,2WD,Gasoline,CA,SUV,6,20,26,22,6,no
1639,MERCURY Mariner,2.3,(4 cyl),Auto-L4,4WD,Gasoline,CA,SUV,6,19,24,21,6,no
1640,MERCURY Mariner,3.0,(6 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,18,24,20,6,no
1641,MERCURY Mariner,3.0,(6 cyl),Auto-L4,4WD,Gasoline,FA,SUV,6,17,22,19,5,no
1642,MERCURY Mariner,3.0,(6 cyl),Auto-L4,2WD,Gasoline,CA,SUV,6,18,24,20,6,no
1643,MERCURY Mariner,3.0,(6 cyl),Auto-L4,4WD,Gasoline,CA,SUV,6,17,22,19,5,no
1644,MERCURY Mariner Hybrid,2.3,(4 cyl),Auto-AV,2WD,Gasoline,CA,SUV,9.5,34,30,32,9,yes
1645,MERCURY Mariner Hybrid,2.3,(4 cyl),Auto-AV,4WD,Gasoline,CA,SUV,9.5,29,27,28,8,yes
1646,MERCURY Mariner Hybrid,2.3,(4 cyl),Auto-AV,2WD,Gasoline,FA,SUV,8,34,30,32,9,yes
1647,MERCURY Mariner Hybrid,2.3,(4 cyl),Auto-AV,4WD,Gasoline,FA,SUV,8,29,27,28,8,yes
1648,MERCURY Milan,2.3,(4 cyl),Auto-L5,2WD,Gasoline,CA,midsize car,9.5,20,28,23,7,yes
1649,MERCURY Milan,3.0,(6 cyl),Auto-L6,4WD,Gasoline,CA,midsize car,7,17,25,20,6,yes
1650,MERCURY Milan,3.0,(6 cyl),Auto-L6,2WD,Gasoline,CA,midsize car,7,18,26,21,6,yes
1651,MERCURY Milan,2.3,(4 cyl),Auto-L5,2WD,Gasoline,FA,midsize car,6,20,28,23,7,yes
1652,MERCURY Milan,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,midsize car,6,20,29,23,7,yes
1653,MERCURY Milan,3.0,(6 cyl),Auto-L6,4WD,Gasoline,FA,midsize car,6,17,25,20,6,no
1654,MERCURY Milan,3.0,(6 cyl),Auto-L6,2WD,Gasoline,FA,midsize car,6,18,26,21,6,no
1655,MERCURY Mountaineer,4.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,SUV,7,14,20,16,4,no
1656,MERCURY Mountaineer,4.0,(6 cyl),Auto-L5,4WD,Gasoline,FA,SUV,7,13,19,15,3,no
1657,MERCURY Mountaineer,4.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,SUV,7,14,20,16,4,no
1658,MERCURY Mountaineer,4.0,(6 cyl),Auto-L5,4WD,Gasoline,CA,SUV,7,13,19,15,3,no
1659,MERCURY Mountaineer,4.6,(8 cyl),Auto-L6,2WD,Gasoline,CA,SUV,7,13,20,16,4,no
1660,MERCURY Mountaineer,4.6,(8 cyl),Auto-L6,2WD,Gasoline,CA,SUV,7,13,20,16,4,no
1661,MERCURY Mountaineer,4.6,(8 cyl),Auto-L6,4WD,Gasoline,CA,SUV,7,13,19,15,3,no
1662,MERCURY Mountaineer,4.6,(8 cyl),Auto-L6,4WD,Gasoline,CA,SUV,7,13,19,15,3,no
1663,MERCURY Mountaineer,4.6,(8 cyl),Auto-L6,2WD,Gasoline,FA,SUV,6,13,20,16,4,no
1664,MERCURY Mountaineer,4.6,(8 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,13,19,15,3,no
1665,MERCURY Sable,3.5,(6 cyl),Auto-L6,4WD,Gasoline,CA,large car,9.5,17,24,19,5,no
1666,MERCURY Sable,3.5,(6 cyl),Auto-L6,2WD,Gasoline,CA,large car,9.5,18,28,22,6,yes
1667,MERCURY Sable,3.5,(6 cyl),Auto-L6,4WD,Gasoline,FA,large car,6,17,24,19,5,no
1668,MERCURY Sable,3.5,(6 cyl),Auto-L6,2WD,Gasoline,FA,large car,6,18,28,22,6,no
1669,MINI Mini Cooper Convertible,1.6,(4 cyl),Auto-AV,2WD,Gasoline,FA,small car,6,25,33,28,8,yes
1670,MINI Mini Cooper Convertible,1.6,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,26,35,29,8,yes
1671,MINI Mini Cooper Convertible,1.6,(4 cyl),Auto-AV,2WD,Gasoline,CA,small car,6,25,33,28,8,yes
1672,MINI Mini Cooper Convertible,1.6,(4 cyl),Man-5,2WD,Gasoline,CA,small car,6,26,35,29,8,yes
1673,MINI Mini Cooper S Convertible,1.6,(4 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,22,31,26,8,yes
1674,MINI Mini Cooper S Convertible,1.6,(4 cyl),Man-6,2WD,Gasoline,FA,small car,6,24,31,27,8,yes
1675,MINI Mini Cooper S Convertible,1.6,(4 cyl),Auto-S6,2WD,Gasoline,CA,small car,6,22,31,26,8,yes
1676,MINI Mini Cooper S Convertible,1.6,(4 cyl),Man-6,2WD,Gasoline,CA,small car,6,24,31,27,8,yes
1677,MITSUBISHI Eclipse,2.4,(4 cyl),Auto-S4,2WD,Gasoline,CA,small car,7,20,26,22,6,yes
1678,MITSUBISHI Eclipse,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,small car,7,20,28,23,7,yes
1679,MITSUBISHI Eclipse,2.4,(4 cyl),Auto-S4,2WD,Gasoline,FA,small car,6,20,26,22,6,no
1680,MITSUBISHI Eclipse,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,20,28,23,7,yes
1681,MITSUBISHI Eclipse,3.8,(6 cyl),Man-6,2WD,Gasoline,FA,small car,6,16,25,19,5,no
1682,MITSUBISHI Eclipse,3.8,(6 cyl),Man-6,2WD,Gasoline,FA,small car,6,16,25,19,5,no
1683,MITSUBISHI Eclipse,3.8,(6 cyl),Auto-S5,2WD,Gasoline,FA,small car,6,17,25,20,6,no
1684,MITSUBISHI Eclipse,3.8,(6 cyl),Auto-S5,2WD,Gasoline,FA,small car,6,17,25,20,6,no
1685,MITSUBISHI Eclipse,3.8,(6 cyl),Man-6,2WD,Gasoline,CA,small car,6,16,25,19,5,no
1686,MITSUBISHI Eclipse,3.8,(6 cyl),Man-6,2WD,Gasoline,CA,small car,6,16,25,19,5,no
1687,MITSUBISHI Eclipse,3.8,(6 cyl),Auto-S5,2WD,Gasoline,CA,small car,6,17,25,20,6,no
1688,MITSUBISHI Eclipse,3.8,(6 cyl),Auto-S5,2WD,Gasoline,CA,small car,6,17,25,20,6,no
1689,MITSUBISHI Eclipse Spyder,2.4,(4 cyl),Auto-S4,2WD,Gasoline,CA,small car,7,19,26,22,6,yes
1690,MITSUBISHI Eclipse Spyder,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,small car,7,19,26,22,6,yes
1691,MITSUBISHI Eclipse Spyder,2.4,(4 cyl),Auto-S4,2WD,Gasoline,FA,small car,6,19,26,22,6,no
1692,MITSUBISHI Eclipse Spyder,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,19,26,22,6,no
1693,MITSUBISHI Eclipse Spyder,3.8,(6 cyl),Auto-S5,2WD,Gasoline,FA,small car,6,16,24,19,5,no
1694,MITSUBISHI Eclipse Spyder,3.8,(6 cyl),Auto-S5,2WD,Gasoline,FA,small car,6,16,24,19,5,no
1695,MITSUBISHI Eclipse Spyder,3.8,(6 cyl),Man-6,2WD,Gasoline,FA,small car,6,16,25,19,5,no
